,ICLN_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2020-02-24,13.067485809326172,25.030000686645508,39.529998779296875,29.229999542236328,88.73,93.18,6.37,11.845523052215576,10.612465200424195,63.158129928058926,-65.35405156060496,65.20803166334375,34.64594843939504,57.71807883125058,44.67902020978193,0.4627099656752396,0.3934850315002663,10.83062719178054,10942600.0,72.70334720365273
2020-02-25,12.712234497070312,27.850000381469727,42.5,31.030000686645508,147.84,388.12,30.78,11.885293216705323,10.62872214794159,54.7614072050967,-97.97269252823236,54.08483511163245,2.027307471767644,34.19855068130905,42.743479403069834,0.4097053094133809,0.39672908708288923,4.251974588308238,9407700.0,64.16068233187147
2020-02-26,12.539407730102539,27.559999465942383,43.400001525878906,30.3799991607666,97.49,109.69,17.15,11.920081691741943,10.643736519813537,51.1954823482977,-108.84229947050088,33.73120499759353,-8.842299470500876,9.27698548022135,40.466109301747174,0.3497216878043723,0.38732760722718584,1.5551894008643874,6826700.0,53.705260748158125
2020-02-27,12.05933952331543,39.15999984741211,49.41999816894531,41.0,106.55,212.21,26.01,11.944315586090088,10.657675070762634,42.84881627303498,-118.21710921554967,11.710500807812153,-18.217109215549677,-8.344033738093556,38.51766198560836,0.260444501241027,0.36195098602995407,-2.6356620423780286,5241800.0,47.81240825015197
2020-02-28,12.05933952331543,40.11000061035156,51.25,43.130001068115234,172.45,360.14,40.41,11.9640944480896,10.671093273162843,42.84881627303498,-97.38592461016995,-2.4051642299817817,2.614075389830053,-8.148444432072752,37.50932492007057,0.18752995904762493,0.32706678063348826,-1.5674009009464807,5241800.0,46.560015978739834
2020-03-02,12.184157371520996,33.41999816894531,48.33000183105469,35.099998474121094,153.53,201.53,24.53,11.985409469604493,10.685040955543519,45.526796870797426,-91.88734209761253,-6.32975671487,8.112657902387463,-2.496791974443305,36.10466318859288,0.13822306676950546,0.2892980378606917,-0.8593857789877757,6745000.0,51.43284836731915
2020-03-03,12.280170440673828,36.81999969482422,50.79999923706055,39.33000183105469,132.55,325.54,23.03,12.00902889251709,10.69909026145935,47.56226571539276,-87.6576923270825,-0.9851853616013413,12.342307672917503,7.68968032171242,33.70877449800256,0.10567628127867579,0.2525736865442885,-2.5895077229372676,8589400.0,53.68948418787469
2020-03-04,12.750638008117676,31.989999771118164,50.59000015258789,33.540000915527344,197.2,323.56,25.47,12.041673526763915,10.716106867790222,56.19900056549052,-66.93225300680427,7.677930845589902,33.067746993195726,17.84090418950098,31.443847041345172,0.11650255123119635,0.22535945948167008,-1.0432342207410183,9627600.0,53.026537794745806
2020-03-05,12.616220474243164,39.619998931884766,52.58000183105469,41.400001525878906,118.02,197.17,19.81,12.07066972732544,10.732593302726746,53.48833663083755,-72.85372907588557,16.57200879154099,27.14627092411443,24.185441863409967,29.340700117306167,0.11293424092786886,0.20287441577090984,-1.57304521092273,8156500.0,51.38165177407165
2020-03-06,12.23216438293457,41.939998626708984,65.0199966430664,43.970001220703125,132.5,255.77,25.19,12.090448570251464,10.74654450416565,46.575891743305995,-89.77249620630954,21.835617763303834,10.227503793690458,23.480507237000953,28.07852272333982,0.07821460316784723,0.1779424532502973,-4.4977517830602665,7356000.0,48.053069715093585
2020-03-09,10.849565505981445,54.459999084472656,115.91999816894531,53.68000030517578,276.24,509.19,52.46,12.08199935913086,10.753298878669739,31.02940495691506,-111.0530512150829,18.81317453377287,-11.053051215082911,8.773574500908076,28.87534480247283,-0.06017151464230963,0.13031965967177592,-15.608666306004537,5330400.0,41.54812394760812
2020-03-10,11.099199295043945,47.29999923706055,92.93000030517578,47.43000030517578,296.12,822.47,68.02,12.077198600769043,10.762200207710267,35.23296223913459,-102.94806037252118,10.332070824423836,-2.9480603725211827,-1.257869264637128,29.61525101881063,-0.14799416491431394,0.07465689475455793,-18.24613150817531,7140400.0,35.16823803345497
2020-03-11,10.41750431060791,53.900001525878906,105.25,50.70000076293945,234.73,357.24,37.69,12.059532070159912,10.76745653629303,29.877795884798164,-105.45312489024643,0.3436532478848209,-5.453124890246427,-6.4847454926160895,30.91546135967646,-0.26949476813184425,0.005826562177277488,-23.806171399171994,5549200.0,27.290447386525113
2020-03-12,9.082911491394043,75.47000122070312,123.44999694824219,67.83000183105469,187.08,321.78,34.25,12.016325855255127,10.765377640724182,22.626892858067826,-107.55400373628902,-4.353670363423912,-7.554003736289005,-5.3183963330181205,32.99231467750213,-0.4680796278192556,-0.08895467582202914,-32.955344992879944,4109100.0,27.76231015654303
2020-03-13,9.562980651855469,57.83000183105469,118.4800033569336,51.84000015258789,330.85,409.89,50.91,11.981952934265136,10.766077527999878,29.27581433477886,-96.46695595522269,-4.987056673184409,3.533044044777323,-3.158028193918619,34.03775687939595,-0.5800357002119654,-0.1871708807000164,-26.818511292888203,4745200.0,31.714985923321166
2020-03-16,8.43001651763916,82.69000244140625,128.5,80.08000183105469,323.71,453.25,56.46,11.921464195251465,10.760734157562256,24.028026127745967,-107.59182579165301,-4.1157843404415395,-7.591825791653013,-3.8709284943874813,35.47214265247373,-0.7515193835886151,-0.30004058127773614,-33.685800717553164,3922200.0,33.382157761739265
2020-03-17,9.092512130737305,75.91000366210938,133.32000732421875,71.55000305175781,378.92,623.11,54.47,11.875377559661866,10.758939790725709,31.733932519931752,-93.05528004964194,-2.022325762381651,6.944719950358073,0.9619794011615447,36.65487078457433,-0.824459720419032,-0.4049244091059953,-27.48850403109947,5073900.0,41.50914636557224
2020-03-18,8.161178588867188,76.44999694824219,166.7899932861328,74.22000122070312,455.45,494.46,47.95,11.811240310668945,10.751731882095337,27.509571171919934,-101.36279110435294,-1.1929715805916246,-1.3627911043529284,-0.6699656485485391,38.11137324302414,-0.9465055691912596,-0.5132406411230481,-32.32482945613704,4349500.0,44.19389869072292
2020-03-19,8.353205680847168,72.0,164.05999755859375,69.12000274658203,514.67,621.34,56.65,11.751519680023193,10.744916458129882,29.5907473451203,-94.74604293918767,1.3013252405175055,5.253957060812329,3.6119619689399087,39.55366778390508,-1.016020747425328,-0.613796662383504,-30.732477805296487,5138400.0,47.4550627575033
2020-03-20,8.343605041503906,66.04000091552734,190.0800018310547,63.849998474121094,633.51,939.58,55.71,11.68968677520752,10.7381476354599,29.545076859036712,-94.93067062563789,1.976276032444076,5.069329374362116,2.9868317769412562,40.056566152258235,-1.0596714851070335,-0.7029716269282099,-31.52086937906695,4358300.0,44.06594382927826
2020-03-23,7.997954368591309,61.59000015258789,185.67999267578125,58.36000061035156,572.94,491.15,68.37,11.620556793212891,10.729745182991028,27.876885431753756,-101.57779919469537,3.1713187197915143,-1.57779919469537,2.9151624134937753,40.885438024073714,-1.109368025744054,-0.7842509066913788,-34.87098239206156,3432100.0,34.263887842585774
2020-03-24,8.91008472442627,61.66999816894531,170.86000061035156,56.95000076293945,596.78,358.79,53.28,11.569285373687745,10.725051898956298,37.84951067654263,-84.00607484964472,4.132381989036465,15.993925150355285,6.49515177667476,40.3506356024325,-1.0628991556837253,-0.839980556489848,-30.120479314418013,4593000.0,33.06908871626612
2020-03-25,9.3517484664917,63.95000076293945,144.02999877929688,60.9900016784668,449.86,435.62,55.04,11.523390712738037,10.722566933631898,42.02937810300704,-73.44992582643644,7.688571411081125,26.55007417356355,13.655400043075238,38.73142539470582,-0.9791466751505151,-0.8678137802219814,-25.87519784087554,5337800.0,40.2777910840503
2020-03-26,9.697399139404297,61.0,150.05999755859375,57.599998474121094,670.3,712.53,54.42,11.482488822937011,10.72162100315094,45.13903002667734,-56.52152958069353,16.274902800275154,43.47847041930647,28.674156581075852,36.858433543069516,-0.8747969951254788,-0.8692104232026809,-20.722131948018895,6217500.0,46.381051801580846
2020-03-27,9.111714363098145,65.54000091552734,175.8800048828125,61.380001068115234,557.18,396.87,39.22,11.42948917388916,10.718030471801757,41.11454327228037,-72.04026314170771,24.99743903595741,27.95973685829229,32.66276048372152,35.62986933582995,-0.8297936439835567,-0.8613270673588561,-16.017702662150025,5655600.0,52.44394291755485
2020-03-30,9.18852710723877,57.08000183105469,174.22000122070312,55.040000915527344,361.46,183.67,30.5,11.376105480194092,10.714303660392762,41.8468375583744,-65.78619562216363,32.184751427758705,34.21380437783637,35.21733721847912,34.5422837190832,-0.778950758012332,-0.8448518054895513,-17.214504731511006,7418100.0,38.280968359398614
2020-03-31,9.16932201385498,53.540000915527344,170.5500030517578,51.290000915527344,516.55,286.15,49.59,11.319649333953857,10.71085925579071,41.70718262650042,-53.64587602885209,34.685328701542176,46.35412397114791,36.175888402426274,33.20198522523491,-0.7317716866180568,-0.8222357817152524,-11.981586563702539,6199100.0,49.27517296900296
2020-04-01,8.823673248291016,57.060001373291016,158.97999572753906,54.290000915527344,474.81,370.87,38.65,11.257432346343995,10.705934443473815,39.17329688081495,-68.3543317503695,36.26591927348134,31.6456682496305,37.40453219953901,32.385132048679516,-0.7140418691134798,-0.8005969991948978,-2.85413155625982,5759300.0,53.42401853802243
2020-04-02,8.900484085083008,50.90999984741211,162.64999389648438,48.90999984741211,738.02,393.89,33.07,11.197519664764405,10.7005357837677,40.04501019206039,-62.18967131198334,37.39459807941023,37.81032868801667,38.60337363626578,31.50243636115738,-0.6858863969756204,-0.7776548787510423,-6.927720455482877,6101500.0,52.1306961076825
2020-04-03,8.83327579498291,46.79999923706055,141.67999267578125,44.869998931884766,540.5,207.65,35.16,11.135686798095703,10.694658102989196,39.51144517440468,-65.28682742890292,36.91032077957331,34.71317257109708,34.723056502915504,30.695311516892765,-0.6613722422661876,-0.7543983514540714,4.783611947852773,5710100.0,53.927850574851156
2020-04-06,9.428559303283691,45.2400016784668,144.19000244140625,42.93000030517578,605.38,364.22,42.7,11.085567531585694,10.691041927337647,46.33228334633643,-37.854408656022436,39.40537589118182,62.14559134397757,44.88969753436453,29.222053637075785,-0.5871419865779242,-0.720947078478842,3.695867189556745,6204400.0,51.329601551267224
2020-04-07,9.610986709594727,46.70000076293945,139.1300048828125,44.689998626708984,468.08,463.95,40.43,11.044665622711182,10.688528537750244,48.25785584488733,-32.555661799427625,44.79348491416537,67.44433820057237,54.767700705216434,27.27894781449832,-0.5077406884659776,-0.6783058004762691,17.764690539982155,6913300.0,57.70937518137467
2020-04-08,9.889429092407227,43.349998474121094,141.4600067138672,42.34000015258789,524.13,285.79,25.44,11.004723911285401,10.687407360076904,51.13946400148883,-20.37925851407429,56.46476286102441,79.6207414859257,69.73689034349263,25.474635264962107,-0.4175335475731021,-0.6261513498956357,18.390824675638264,8033400.0,65.68437626446305
2020-04-09,10.091056823730469,41.66999816894531,129.8800048828125,41.36000061035156,417.54,203.41,28.48,10.96766258239746,10.68781858444214,53.173155179046816,-22.137863472413944,66.49344326224583,77.86213652758605,74.9757387380288,24.2844460802988,-0.3260159566532046,-0.5661242712471495,20.943606193415775,8831200.0,66.14699262720441
2020-04-13,10.01424789428711,41.16999816894531,114.44000244140625,41.34000015258789,638.81,311.21,20.27,10.931561431884766,10.68775043964386,52.280441567683425,-36.0755288763532,72.83835959796933,63.92447112364681,73.80244971238693,22.925732640661458,-0.256726066894883,-0.5042446303766962,25.210115396681545,8173800.0,66.69926652007383
2020-04-14,10.177468299865723,37.7599983215332,115.4800033569336,38.33000183105469,441.32,178.24,26.87,10.902373199462891,10.688069458007812,54.04603278393483,-35.520232138236224,72.51121565158279,64.47976786176376,68.75545850433296,22.093446628186772,-0.18649303183129717,-0.4406943106676164,14.224147296433953,8744200.0,65.25416177908816
2020-04-15,9.851020812988281,40.84000015258789,120.37999725341797,40.849998474121094,455.68,179.98,21.72,10.863583602905273,10.686613249778748,50.056876508496075,-55.425562536889444,66.73915567763135,44.57443746311054,57.65955881617446,20.673858265954408,-0.15538326790752777,-0.38363210211559867,5.338812825061834,8111100.0,58.83324028316979
2020-04-16,9.831817626953125,40.11000061035156,115.0999984741211,40.36000061035156,505.52,173.1,26.38,10.816344776153564,10.684679737091065,49.82390669582835,-56.59648826951761,59.078085446320024,43.403511730482386,50.81923901845298,19.39046953426563,-0.1307706498400556,-0.33305981166049003,1.3861292663785774,7550200.0,57.5701709329151
2020-04-17,10.100658416748047,38.150001525878906,95.91000366210938,38.369998931884766,573.7,240.98,33.9,10.771410293579102,10.68394745349884,53.11384022698324,-40.20376061616652,52.57895356459,59.79623938383347,49.25806285914289,18.68433126875753,-0.08855100687090278,-0.2841580507025726,10.853545383896822,8070100.0,62.89310651391023
2020-04-20,9.966238975524902,43.83000183105469,226.1300048828125,43.849998474121094,618.66,241.9,41.52,10.723019332885743,10.682066450119018,51.30257902697989,-48.40006629198128,50.559065606124825,51.59993370801871,51.599894940778945,17.804047658535122,-0.06518672912232049,-0.24036378638652217,8.46394486525972,7623300.0,71.38137836839427
2020-04-21,9.620587348937988,45.40999984741211,325.1499938964844,45.369998931884766,599.13,270.74,32.5,10.670403728485107,10.678457188606263,46.875842537679205,-69.47638057412344,49.38818510194395,30.52361942587655,47.30659750591033,16.705004239289575,-0.07371186372939853,-0.20703340185509744,4.921468941772789,6267500.0,57.039313669888514
2020-04-22,9.860623359680176,41.97999954223633,236.8000030517578,42.369998931884766,511.42,211.44,44.62,10.62182071685791,10.676095771789551,50.096175528095564,-54.84004151971459,47.11144321713886,45.159958480285404,42.427837204727645,15.68446392141871,-0.06040290720873642,-0.17770730292582523,11.751909688972194,6808200.0,62.08687969221914
2020-04-23,9.899028778076172,41.380001068115234,211.0,41.65999984741211,505.54,314.33,30.03,10.567668895721436,10.673926382064819,50.612034097235934,-52.49824820531906,43.59873709252869,47.501751794680935,41.06177656694839,14.804393307445029,-0.046223629752596196,-0.15141056829117944,11.218993073272276,7191500.0,62.4049377548504
2020-04-24,9.783812522888184,35.93000030517578,173.52999877929688,36.5,562.5,212.75,26.41,10.50564395904541,10.671133246421814,48.976387385852156,-74.51812162619619,40.9569366626444,25.481878373803813,39.38119621625747,13.90976504683725,-0.04377878452699768,-0.1298842115383431,10.760863239944985,6744100.0,61.7841644401003
2020-04-27,9.995041847229004,33.290000915527344,185.47000122070312,35.2599983215332,642.66,544.81,38.12,10.449187774658203,10.669491591453552,52.036727252916,-95.61977490907313,35.41030817878117,4.380225090926864,25.787951753137964,12.924146105056627,-0.02451420145950145,-0.10881020952257477,6.008155919940217,7071600.0,61.20955861542584
2020-04-28,10.196671485900879,33.56999969482422,198.77000427246094,36.61000061035156,479.89,406.83,26.19,10.396956253051759,10.669096384048462,54.82225718390382,-74.12218070115118,27.9163740746408,25.877819298848813,18.579974254527258,12.649717193788797,0.0069429125923843316,-0.08565958509958295,6.093908919065072,7627500.0,60.67816581146687
2020-04-29,10.619132041931152,31.229999542236328,195.58999633789062,32.849998474121094,439.11,215.48,31.58,10.35221378326416,10.670956468582153,60.056582573371664,-44.72034775056306,24.293497184689965,55.27965224943695,28.51256554640497,13.113460899966965,0.06521023533525216,-0.05548562101261593,7.378615516685061,8411200.0,59.42341000196693
2020-04-30,10.331089973449707,34.150001525878906,104.9800033569336,35.279998779296875,440.07,297.41,22.07,10.287308387756347,10.671423993110658,55.34797634441948,-70.43839220711764,27.99963319377402,29.561607792882356,36.90635978039013,13.341028196924851,0.0871404202226227,-0.026960412765568202,2.3786720648997672,7680900.0,50.30933417361694
2020-05-01,9.975839614868164,37.189998626708984,110.18000030517578,37.7599983215332,516.72,199.13,26.26,10.213377723693847,10.669924626350403,50.12792502784191,-102.157177464333,30.99342872870811,-2.1571774643330026,27.561360859329525,12.606580138753298,0.07499007584328687,-0.006570315043797184,-0.3835363356728627,6895300.0,49.55063836597335
2020-05-04,10.033448219299316,35.970001220703125,97.41999816894531,36.86000061035156,449.38,242.89,34.62,10.143095588684082,10.668379669189454,50.93603996931099,-97.01355154312184,24.866004522731984,2.986448456878164,10.130292928476598,11.879738847769087,0.06921154569052845,0.008586057103067944,-1.4150874885879627,7251600.0,43.98594829306595
2020-05-05,10.129459381103516,33.61000061035156,97.2699966430664,35.369998931884766,807.66,222.51,32.99,10.08433506011963,10.667505416870117,52.32262680412033,-88.44112550610735,13.940345205539728,11.558874493892652,4.129381828813362,11.733109265692937,0.07155448174678725,0.021179742031811805,2.8264945674271846,7835900.0,51.202947943283284
2020-05-06,10.235076904296875,34.119998931884766,115.38999938964844,35.599998474121094,498.71,143.03,23.86,10.034791908264161,10.66701626777649,53.86714746033044,-79.01098854313462,8.70148429772305,20.98901145686539,11.844778135879494,11.740889947504517,0.08100000920518724,0.033143795466486894,4.101574018605136,8256200.0,50.48677598088157
2020-05-07,10.350292205810547,31.440000534057617,110.62000274658203,33.58000183105469,504.24,322.31,29.69,9.991009597778321,10.667484493255616,55.55848062437085,-68.72390699971476,12.416273205013693,31.276093000285254,21.274659650348525,11.875382766723705,0.09666823842633221,0.045848684058455956,2.4714605599232886,8752800.0,50.409362952575684
2020-05-08,10.686341285705566,27.979999542236328,98.69999694824219,30.639999389648438,488.53,135.65,18.07,9.963549633026123,10.669537634849549,60.14780102516385,-39.26183927466746,23.595730949018733,60.73816072533254,37.66775506082849,12.60581306683572,0.13464961825302701,0.06360887089737016,7.225416849315902,9096600.0,55.3751482058461
2020-05-11,10.734349250793457,27.56999969482422,109.72000122070312,28.81999969482422,527.36,377.59,33.73,9.937049827575684,10.672116780281067,60.77104980553084,-40.84656208590435,36.443881752582875,59.15343791409565,50.3892305465719,13.417994159779298,0.1667023362068445,0.08422756395926503,11.576859722378764,9574400.0,68.33694961257234
2020-05-12,10.64793586730957,33.040000915527344,86.86000061035156,33.29999923706055,442.15,156.51,19.11,9.906325397491456,10.67416853427887,58.982964878810016,-56.12419409134355,47.5487068189208,43.87580590865645,54.5891348493623,14.54659079170591,0.18302174747443267,0.10398640066229856,7.984409087651545,9221100.0,67.67282562318564
2020-05-13,10.350292205810547,35.279998779296875,82.83000183105469,36.119998931884766,553.21,176.04,18.7,9.86772783279419,10.674684419631959,53.178914381438936,-78.33642091508663,48.84754656616328,21.663579084913362,41.564274302555916,14.479771532310957,0.16997823917447974,0.11718476836473479,4.5586636613665465,8506400.0,59.3945131737882
2020-05-14,10.427103996276855,32.61000061035156,80.05000305175781,33.790000915527344,508.02,241.45,12.8,9.821257152557372,10.676156296730042,54.42527738891235,-81.75596347185659,41.36040544194104,18.244036528143422,27.927807173905176,13.69051255888195,0.16394932861570943,0.12653768041492972,6.575059281683493,9075000.0,58.26817361522237
2020-05-15,10.359894752502441,31.889999389648438,76.38999938964844,33.4900016784668,374.22,190.15,14.24,9.77613063812256,10.676815509796143,53.09350420786599,-90.44393139513475,28.65999207192297,9.556068604865233,16.4878947393081,12.957629226412157,0.15199603361910619,0.131629351055765,3.6503389465506686,8809500.0,57.99306425398847
2020-05-18,10.945577621459961,29.299999237060547,76.13999938964844,30.219999313354492,511.62,268.63,27.29,9.750398902893066,10.680307822227478,61.85347718067554,-40.03640405541835,24.55675631302573,59.96359594458165,29.254567025864194,13.446532527647646,0.18761990846887144,0.1428274625383863,7.344613745716999,9185100.0,57.10544911046568
2020-05-19,10.89757251739502,30.530000686645508,73.22000122070312,30.739999771118164,363.66,251.24,34.61,9.751359043121338,10.683464775085449,60.85038082005133,-50.186736739710774,28.506701456139382,49.813263260289226,39.77764260324613,14.154915806235461,0.20956276612126956,0.15617452325496295,2.6220643491803752,8640900.0,55.747735576968395
2020-05-20,11.079998016357422,27.989999771118164,73.62000274658203,29.1200008392334,420.68,301.2,35.31,9.750975017547608,10.689392638206481,63.286966128380094,-41.13488608663422,41.74873355617434,58.86511391336578,56.213991039412974,15.010952223924306,0.23891874549697256,0.17272336770336488,7.249070957976023,9028000.0,64.53422208294978
2020-05-21,11.012789726257324,29.530000686645508,89.05999755859375,30.729999542236328,361.11,34.27,12.75,9.762880725860596,10.694317202568055,61.76187245177428,-45.90143199963206,50.08353845577796,54.09856800036794,54.258981724675074,15.438127006108378,0.25383437861243685,0.18894556988517927,10.394614903828959,8746200.0,69.25685772080958
2020-05-22,10.87837028503418,28.15999984741211,84.9800033569336,29.360000610351562,418.96,150.51,17.65,9.798789901733398,10.697282824516297,58.71432658575816,-63.54714254257421,53.426161962602784,36.45285745742579,49.805513123720594,15.771944436607667,0.25190479809407407,0.20153741552695822,8.421053732152206,8312300.0,68.02594339805059
2020-05-26,11.28162670135498,28.010000228881836,75.47000122070312,29.420000076293945,389.21,124.61,16.8,9.833162822723388,10.70131151676178,64.39099490991228,-40.02631335049947,51.41317740583141,59.97368664950053,50.175037369098845,16.920571160172948,0.2796909115472257,0.21716811473101172,11.374420656652529,9181900.0,69.8013644347149
2020-05-27,11.377642631530762,27.6200008392334,73.88999938964844,29.520000457763672,355.1,267.67,22.75,9.892115345001221,10.706058592796326,65.60369289445335,-34.19148593760452,51.3529677386424,65.80851406239549,54.078352723108026,17.238694700402785,0.3059326881807003,0.23492102942094945,11.163235390583303,9791700.0,61.40724431561052
2020-05-28,11.233621597290039,28.59000015258789,72.9800033569336,29.68000030517578,421.99,132.94,24.44,9.934937534332276,10.71051450252533,62.18286773234123,-46.42524719238281,54.6796804217928,53.57475280761719,59.78565117317182,17.651741100502452,0.31151721485517925,0.2502402665077954,8.534342547194939,9236700.0,62.00948305447809
2020-05-29,11.444851875305176,27.510000228881836,69.2300033569336,27.959999084472656,426.28,106.19,15.32,10.000611000061035,10.715502290725707,65.06049333230057,-32.791254486534555,58.68711378581323,67.20874551346544,62.197337461160124,18.055878725051674,0.3291927811243678,0.26603076943110987,7.097944650281951,9727700.0,62.9822060367202
2020-06-01,11.656082153320312,28.229999542236328,64.37999725341797,28.989999771118164,226.8,35.02,16.42,10.066668529510498,10.722880744934082,67.70680726776519,-28.299308725562096,62.048128388724194,71.7006912744379,64.16139653184094,18.840102646099037,0.3561399531584222,0.28405260617657235,8.586760883140855,10175700.0,63.02123922759232
2020-06-02,11.752095222473145,26.84000015258789,64.70999908447266,27.68000030517578,257.49,60.54,10.06,10.134838333129883,10.731025233268738,68.86128137677862,-27.754373091999874,65.58125174165644,72.24562690800013,70.38502123196858,19.801576277420484,0.3808529971271142,0.30341268436668073,10.369703282619081,10589700.0,63.52884710244403
2020-06-03,11.886514663696289,25.65999984741211,65.7300033569336,27.450000762939453,287.17,91.94,8.09,10.212609539031982,10.739079241752625,70.45382346184515,-26.065235218769093,69.05781513945543,73.93476478123091,72.62702765455707,20.958680837250814,0.40659778190526197,0.32404970387439697,14.842310026989614,11708000.0,75.12677366235837
2020-06-04,11.876913070678711,25.809999465942383,65.12999725341797,27.43000030517578,231.24,21.68,17.16,10.271946105957031,10.746465649604797,70.17773046475413,-32.57469161421902,71.4046496371767,67.425308385781,71.20190002500476,22.145619239400105,0.42136866532941397,0.3435134961654004,13.904235297926725,11310100.0,81.96384936855642
2020-06-05,12.08814525604248,24.520000457763672,64.19999694824219,25.530000686645508,235.07,242.01,19.86,10.326674041748047,10.75490821838379,72.71131241113163,-40.7184690816004,70.23648745823316,59.28153091839961,66.88053469513791,23.769435798210647,0.4449898034220343,0.36380875761672715,16.682124141488774,11972100.0,83.06415581391512
2020-06-08,12.443395614624023,25.809999465942383,67.23999786376953,26.799999237060547,318.64,223.07,21.79,10.38159397125244,10.764364457130432,76.35028868941762,-30.21078432739471,67.86037323746837,69.78921567260528,65.49868499226271,25.582347230690004,0.48676434416866066,0.38839987492711386,13.684229786351644,12524700.0,83.5843095376509
2020-06-09,12.222564697265625,27.56999969482422,67.76000213623047,28.700000762939453,191.32,181.38,23.72,10.44381097793579,10.773288474082946,70.09306526048643,-44.42381979919983,64.64273176155648,55.57618020080017,61.5489755972691,27.00557274072954,0.49633037164048943,0.409985974269789,12.158599337197472,12062600.0,77.2040420308537
2020-06-10,12.155354499816895,27.56999969482422,63.060001373291016,29.31999969482422,237.88,100.37,18.96,10.503147525787353,10.783115634918213,68.25950950561584,-48.47262724659262,62.00397226615663,51.52737275340737,58.964256208938345,28.14803877187893,0.49280743870495414,0.42655026715682204,9.705385162270975,11569400.0,71.0273653671166
2020-06-11,11.339237213134766,40.790000915527344,69.95999908447266,36.810001373291016,317.86,286.11,23.76,10.546545829772949,10.787861323356628,50.86117889197554,-97.636323734543,52.334102737587585,2.3636762654569936,36.48907640655558,26.418899181316423,0.41932789357904987,0.4251057924412676,2.9642578764498495,9928700.0,60.557273917137856
2020-06-12,11.598474502563477,36.09000015258789,70.22000122070312,35.4900016784668,293.12,243.69,22.56,10.602041854858399,10.794284496307373,54.802054179971336,-91.37756676041265,38.76372001165943,8.622433239587346,20.837827419484643,24.838097790781614,0.3776596816704014,0.41561657028709437,6.619596489742352,10588400.0,65.92167419884137
2020-06-15,11.823171615600586,34.400001525878906,68.11000061035156,33.66999816894531,300.34,262.83,52.82,10.66049560546875,10.80178349018097,57.94994209741399,-76.29722128703808,22.963288855125366,23.70277871296191,11.562962739336156,23.117813690423663,0.358634388688861,0.4042201339674477,4.80023784318766,11677400.0,66.7860678384965
2020-06-16,11.996758460998535,33.66999816894531,66.62999725341797,32.689998626708984,319.69,338.43,29.36,10.723765258789063,10.809816784858704,60.2530203654248,-76.44773033122769,17.008872455309483,23.55226966877232,18.62582720710793,22.26621347640355,0.35348891446226105,0.39407389006641036,5.441512354694833,12700400.0,74.13220335393459
2020-06-17,11.75566577911377,33.470001220703125,61.45000076293945,32.90999984741211,348.4,178.47,26.15,10.770307388305664,10.816787605285645,55.69078837256056,-96.34674072265625,15.719408610934622,3.65325927734375,16.969435886360063,21.091544289062572,0.32619673166186836,0.38049845838550195,4.647158330040835,12175500.0,68.8455337800204
2020-06-18,11.842458724975586,32.939998626708984,61.349998474121094,31.56999969482422,322.96,60.56,13.49,10.81493682861328,10.823858761787415,56.95439655217858,-93.12845756665192,15.651428962207723,6.871542433348089,11.359023793155458,19.911063528883208,0.3080202794891491,0.3660028226062314,3.474110927799212,12825400.0,62.99123021361298
2020-06-19,11.85210132598877,35.119998931884766,58.72999954223633,32.540000915527344,450.64,104.01,19.05,10.854190273284912,10.830215544700623,57.100770017239235,-92.32490735449908,11.46503037719341,7.675092645500921,6.066631452064993,19.275324030389253,0.29103847710429065,0.35100995350584324,1.6816900403590518,13333600.0,63.25294738595687
2020-06-22,11.958183288574219,31.770000457763672,56.7599983215332,31.3799991607666,259.55,208.2,23.3,10.891532802581787,10.837102737426758,58.76212288579126,-83.48474240060527,9.259873157100719,16.515257599394733,10.353964226081986,18.68499449607344,0.28287934715597096,0.33738383223586876,1.7536282866988495,13763800.0,63.334659013237435
2020-06-23,12.102838516235352,31.3700008392334,58.83000183105469,31.229999542236328,309.15,111.95,19.69,10.933304615020752,10.845189819335937,60.98115732830388,-71.43013817948312,11.33577767776165,28.569861820516877,17.58673735513825,18.721882638106326,0.2848026185237771,0.3268675894934504,1.8199098613806308,14405900.0,61.59092584034626
2020-06-24,11.909966468811035,33.84000015258789,64.95999908447266,33.58000183105469,224.4,90.63,16.6,10.967954578399658,10.852455520629883,56.607342890225844,-87.50281135285876,15.711601423412771,12.497188647141241,19.194102689018354,17.712661747250717,0.2676780368262577,0.3150296789600119,0.2782995710722602,13478100.0,54.51662084459393
2020-06-25,11.900321006774902,32.220001220703125,62.689998626708984,31.809999465942383,225.72,96.75,24.81,11.008940582275391,10.8600066280365,56.38952099840153,-88.30659998362859,18.122552290722304,11.693400016371411,17.586816828010583,16.559322548617125,0.25044144123897993,0.3021120314158055,-1.5537888177980852,13112800.0,49.4248805735112
2020-06-26,11.582079887390137,34.72999954223633,63.689998626708984,33.810001373291016,260.33,193.43,21.92,11.04394582748413,10.865251622200013,49.607020426447804,-116.9447913497214,13.065395096097719,-16.944791349721392,2.415265771264494,15.661588399747467,0.20869619652606985,0.28342886443785836,-6.921870475785807,12465600.0,43.37298796128476
